reservation_no,trip_ids,person_no,vehicle_no,distance_to_station_origin,distance_to_station_destination,reservationfrom_sec,reservationto_sec,distance,start_station_no,end_station_no,drive_km,duration,reservationfrom,reservationto
328964,"[328962, 328963, 328964]",4034142,293,34.492731876842065,34.492731876842065,28962.185588082168,61818.0,13550.593209289666,155,155,13.550593209289666,9.12661511442162,2019-01-01 08:02:42.185588082,2019-01-01 17:10:18.000000000
329048,"[329043, 329044, 329045, 329046, 329047, 329048]",4034523,294,1510.0481154453591,142.45938005538397,32793.754575659186,59706.69886413058,13483.997476605997,40,40,13.483997476605996,7.47581785790872,2019-01-01 09:06:33.754575659,2019-01-01 16:35:06.698864131
329646,"[329645, 329646]",4038430,295,755.4249386463488,122.41589113890105,43732.03643154448,56838.52214511616,8107.312468448861,4,4,8.10731246844886,3.6406904759921335,2019-01-01 12:08:52.036431544,2019-01-01 15:47:18.522145116
330768,"[330767, 330768]",4045882,115,115.01582898693928,115.01582898693928,41319.80131251044,80712.0,27561.0746524877,108,108,27.5610746524877,10.942277413191544,2019-01-01 11:28:39.801312510,2019-01-01 22:25:12.000000000
331468,"[331467, 331468]",4049893,214,173.342619566054,173.342619566054,25442.68632729166,63100.0,29369.824241898357,159,159,29.369824241898357,10.46036490908565,2019-01-01 07:04:02.686327292,2019-01-01 17:31:40.000000000
331648,"[331647, 331648]",4051110,258,102.62198981585584,102.62198981585584,63037.17403613342,68679.0,6717.387885182752,57,57,6.717387885182752,1.5671738788518268,2019-01-01 17:30:37.174036133,2019-01-01 19:04:39.000000000
331932,"[331931, 331932]",4052899,90,4405.314829516763,4405.314829516763,17828.23819135069,61394.0,18493.38357359193,156,156,18.49338357359193,12.101600502402588,2019-01-01 04:57:08.238191351,2019-01-01 17:03:14.000000000
331980,"[331979, 331980]",4053217,296,242.7838918796737,242.7838918796737,65700.8147619048,74263.0,4505.145502644726,1,1,4.505145502644726,2.3783847883597797,2019-01-01 18:15:00.814761905,2019-01-01 20:37:43.000000000
332594,"[332593, 332594]",4057168,297,194.58527138680452,194.58527138680452,62584.97081647367,67736.0,8084.143986842392,70,70,8.084143986842392,1.4308414398684242,2019-01-01 17:23:04.970816474,2019-01-01 18:48:56.000000000
332765,"[332762, 332763, 332764, 332765]",4058171,298,883.316591976706,193.8294272634796,45167.55846587931,90676.34135603569,15619.260572356725,67,67,15.619260572356724,12.641328580598987,2019-01-01 12:32:47.558465879,2019-01-02 01:11:16.341356036
333586,"[333585, 333586]",4063042,261,355.5606420651412,355.5606420651412,42240.07731824714,48957.0,11581.185604246226,124,124,11.581185604246226,1.8658118560424617,2019-01-01 11:44:00.077318247,2019-01-01 13:35:57.000000000
333645,"[333644, 333645]",4063432,299,244.0155101490596,244.0155101490596,54846.41755609539,63293.0,12960.623441794763,15,15,12.960623441794766,2.3462729010846144,2019-01-01 15:14:06.417556095,2019-01-01 17:34:53.000000000
333884,"[333883, 333884]",4064547,300,290.21755043418653,290.21755043418653,65679.524475217,83451.0,43652.09791063884,45,45,43.65209791063885,4.9365209791063895,2019-01-01 18:14:39.524475217,2019-01-01 23:10:51.000000000
334327,"[334325, 334326, 334327]",4067341,235,163.26226824468725,163.26226824468725,67913.81353329399,87275.0,37652.32429622,86,86,37.65232429622,5.3781073518627815,2019-01-01 18:51:53.813533294,2019-01-02 00:14:35.000000000
335091,"[335083, 335084, 335085, 335086, 335087, 335088, 335089, 335090, 335091]",4072381,301,306.2721363903993,6040.918528427918,37872.59687679133,84286.5735743068,16358.952750887596,49,49,16.358952750887596,12.892771304865413,2019-01-01 10:31:12.596876791,2019-01-01 23:24:46.573574307
335146,"[335144, 335145, 335146]",4072787,302,205.43384536306644,205.43384536306644,32610.07356965526,41245.0,17058.073705863153,36,36,17.05807370586315,2.398590675095761,2019-01-01 09:03:30.073569655,2019-01-01 11:27:25.000000000
335368,"[335367, 335368]",4073971,144,163.26226824468725,163.26226824468725,48851.382302406106,52800.0,18017.15826649697,86,86,18.017158266496967,1.096838249331637,2019-01-01 13:34:11.382302406,2019-01-01 14:40:00.000000000
335412,"[335411, 335412]",4074326,45,444.64133633011687,95.01008766386774,55182.37711481573,65154.33384640101,12911.712568185416,23,23,12.911712568185417,2.76998798099591,2019-01-01 15:19:42.377114816,2019-01-01 18:05:54.333846401
336257,"[336256, 336257]",4078772,303,162.53831972408608,162.53831972408608,21379.1009671382,45249.0,71386.08424616103,198,198,71.38608424616103,6.630527509128277,2019-01-01 05:56:19.100967138,2019-01-01 12:34:09.000000000
336289,[336289],4078873,304,257.1816507399426,4021.102103836332,58903.39987740475,71339.76381522809,8091.668369378468,168,168,8.091668369378468,3.45454553828426,2019-01-01 16:21:43.399877405,2019-01-01 19:48:59.763815228
337476,"[337473, 337474, 337475, 337476]",4085977,305,159.0698728904504,159.0698728904504,30591.750301606888,51842.0,133484.32153371882,4,4,133.48432153371883,5.902847138442531,2019-01-01 08:29:51.750301607,2019-01-01 14:24:02.000000000
337594,"[337593, 337594]",4086894,306,274.66749389021413,274.66749389021413,67781.55990611248,81865.0,24540.002607986826,15,15,24.540002607986825,3.912066692746533,2019-01-01 18:49:41.559906112,2019-01-01 22:44:25.000000000
337904,"[337903, 337904]",4089346,55,796.8797408667973,176.6042386857677,61921.3846348408,66433.2330269437,6146.580412491595,215,215,6.146580412491595,1.2532912200285824,2019-01-01 17:12:01.384634841,2019-01-01 18:27:13.233026944
338515,"[338514, 338515]",4093443,135,2509.2926242524177,1363.727372891502,70326.05271932528,78838.13228396067,19592.02493282752,139,139,19.59202493282752,2.3644665457320544,2019-01-01 19:32:06.052719325,2019-01-01 21:53:58.132283961
339229,"[339226, 339227, 339228, 339229]",4097777,307,222.41021515939485,222.41021515939485,37316.46040528926,62343.0,100128.57163045902,23,23,100.12857163045902,6.951816554086316,2019-01-01 10:21:56.460405289,2019-01-01 17:19:03.000000000
339305,"[339301, 339302, 339303, 339304, 339305]",4098346,277,566.4039307354998,329.0082797045286,59127.74833639813,88153.40066389026,21584.695384024108,210,210,21.58469538402411,8.062681202081148,2019-01-01 16:25:27.748336398,2019-01-02 00:29:13.400663890
339612,"[339607, 339608, 339609, 339611, 339612]",4100253,308,273.1278422685035,273.1278422685035,32468.994527391653,72863.0,16718.263623328243,45,45,16.718263623328244,11.22055707572454,2019-01-01 09:01:08.994527392,2019-01-01 20:14:23.000000000
339850,"[339849, 339850]",4101949,204,347.496579119521,347.496579119521,32433.436326919156,40851.0,12154.546474467896,161,161,12.154546474467898,2.3382121314113467,2019-01-01 09:00:33.436326919,2019-01-01 11:20:51.000000000
339961,"[339960, 339961]",4102751,309,215.1033710624548,215.1033710624548,53305.19442933348,71213.0,9105.710296292102,59,59,9.105710296292102,4.974390436296256,2019-01-01 14:48:25.194429333,2019-01-01 19:46:53.000000000
340145,"[340144, 340145]",4104343,224,601.5409185049415,587.4049314305977,45503.7357540984,52423.06791770477,12512.573212382102,111,111,12.5125732123821,1.9220367121128803,2019-01-01 12:38:23.735754098,2019-01-01 14:33:43.067917705
340752,"[340749, 340750, 340751, 340752]",4107774,310,214.43974482250636,219.44734153757884,101721.277298058,114235.1234171924,20576.4555159544,138,138,20.5764555159544,3.476068366426225,2019-01-02 04:15:21.277298058,2019-01-02 07:43:55.123417192
341058,"[341057, 341058]",4109467,311,85.24844605042978,85.24844605042978,32442.089583978493,42942.0,24997.511556152946,66,66,24.997511556152947,2.9166417822281963,2019-01-01 09:00:42.089583978,2019-01-01 11:55:42.000000000
341092,"[341090, 341091, 341092]",4109839,123,690.565758131293,690.565758131293,41400.55167998951,57502.0,44221.40536609188,223,223,44.22140536609188,4.472624533336247,2019-01-01 11:30:00.551679990,2019-01-01 15:58:22.000000000
341223,"[341222, 341223]",4110968,312,640.3769222489129,138.37394532590082,61296.31949246501,73030.47248950334,21087.948012069686,125,125,21.087948012069685,3.25948694362176,2019-01-01 17:01:36.319492465,2019-01-01 20:17:10.472489503
341375,"[341374, 341375]",4112392,313,1686.997429450183,124.2244061073298,56318.74844259364,63365.37977558088,8408.41926415704,42,42,8.408419264157041,1.9573975924964564,2019-01-01 15:38:38.748442594,2019-01-01 17:36:05.379775581
341407,"[341406, 341407]",4112507,314,75.69890733972909,75.69890733972909,56133.09826409811,57596.0,5636.159330608034,170,170,5.636159330608034,0.4063615933060808,2019-01-01 15:35:33.098264098,2019-01-01 15:59:56.000000000
342049,"[342045, 342046, 342047, 342048, 342049]",4116326,315,366.3699764747362,366.3699764747362,50638.682306179086,65719.0,81652.84025383915,25,25,81.65284025383916,4.188977137172476,2019-01-01 14:03:58.682306179,2019-01-01 18:15:19.000000000
342156,"[342153, 342154, 342155, 342156]",4117107,316,95.69215473212564,95.69215473212564,28033.91238617065,85726.0,20030.418137733257,125,125,20.030418137733257,16.025579892730374,2019-01-01 07:47:13.912386171,2019-01-01 23:48:46.000000000
343884,"[343879, 343880, 343881, 343882, 343883, 343884]",4129057,317,461.4995789787989,461.4995789787989,22934.37563895128,81729.0,151540.6433368447,68,68,151.54064333684468,16.331840100291313,2019-01-01 06:22:14.375638951,2019-01-01 22:42:09.000000000
344450,"[344449, 344450]",4132405,318,1133.4868319260406,187.84795970618367,32191.20290787552,41994.57838065663,7168.012274992771,17,17,7.168012274992772,2.7231598535503063,2019-01-01 08:56:31.202907876,2019-01-01 11:39:54.578380657
344777,"[344776, 344777]",4134504,244,185.34997241604864,185.34997241604864,60064.55183500349,65192.0,7429.115694347477,131,131,7.429115694347477,1.4242911569434749,2019-01-01 16:41:04.551835003,2019-01-01 18:06:32.000000000
344836,"[344835, 344836]",4134637,319,1285.669585622802,279.42282623372364,59710.77152176762,72465.93215813962,16479.556429999087,6,6,16.479556429999086,3.5431001767699994,2019-01-01 16:35:10.771521768,2019-01-01 20:07:45.932158140
344989,"[344988, 344989]",4135429,320,128.58476873561764,128.58476873561764,67152.72145953357,75784.0,23091.070568511976,111,111,23.091070568511977,2.3975773723517864,2019-01-01 18:39:12.721459534,2019-01-01 21:03:04.000000000
345961,"[345959, 345960, 345961]",4141881,321,178.28336923910524,178.28336923910524,31314.433299800243,40123.0,20175.249536515857,90,90,20.175249536515857,2.446824083388821,2019-01-01 08:41:54.433299800,2019-01-01 11:08:43.000000000
347281,"[347279, 347280, 347281]",4151320,109,269.155904644403,269.155904644403,41118.33662176526,47333.0,14380.667521512773,18,18,14.380667521512772,1.726295382842984,2019-01-01 11:25:18.336621765,2019-01-01 13:08:53.000000000
347422,"[347421, 347422]",4152373,322,273.7369081599345,273.7369081599345,25596.522797153342,27764.0,18541.0334124072,60,60,18.541033412407195,0.6020770007907382,2019-01-01 07:06:36.522797152,2019-01-01 07:42:44.000000000
347494,"[347491, 347493, 347494]",4152776,323,466.5730600446422,109.53197370322148,38301.200629614366,92399.43684813402,53659.05825904882,187,187,53.65905825904882,15.027287838477683,2019-01-01 10:38:21.200629614,2019-01-02 01:39:59.436848134
347920,"[347919, 347920]",4155282,197,290.02661564730414,9868.346360854666,53818.68205971965,66801.5047636258,23976.717943895164,49,49,23.976717943895164,3.6063396399739296,2019-01-01 14:56:58.682059720,2019-01-01 18:33:21.504763626
348858,"[348857, 348858]",4160849,324,183.1947152514409,183.1947152514409,20730.573237825003,63754.0,28428.52117152772,26,26,28.42852117152772,11.950951878381945,2019-01-01 05:45:30.573237825,2019-01-01 17:42:34.000000000
348944,[348944],4161161,325,1057.4123416883112,458.9590718928277,66651.25478594696,73240.84716186425,5774.239084069865,67,67,5.774239084069865,1.8304423266436909,2019-01-01 18:30:51.254785947,2019-01-01 20:20:40.847161864
349328,"[349326, 349327, 349328]",4163817,232,2856.627597203472,64.58741876310751,46579.83196019493,83811.48565817512,77304.93935918737,50,50,77.30493935918737,10.34212602721672,2019-01-01 12:56:19.831960195,2019-01-01 23:16:51.485658175
349391,"[349390, 349391]",4164432,171,290.14868469829463,290.14868469829463,25981.58139407468,28966.0,29567.183497925533,69,69,29.567183497925534,0.8290051683125886,2019-01-01 07:13:01.581394075,2019-01-01 08:02:46.000000000
350570,"[350568, 350568, 350569, 350570]",4172824,326,311.5465879814327,223.3106360079593,64290.3334088973,86611.6210685372,28426.67493977308,97,97,28.426674939773083,6.200357683233308,2019-01-01 17:51:30.333408897,2019-01-02 00:03:31.621068537
350765,[350765],4174027,327,157.7407494782266,2049.4035839706253,47031.855539282034,54066.791285144485,11252.006398860603,175,175,11.252006398860605,1.9541488182951248,2019-01-01 13:03:51.855539282,2019-01-01 15:01:06.791285144
353062,"[353060, 353061, 353062]",4211200,328,187.27657508245352,5269.59614723233,32373.44764206001,69079.34313266743,68823.22680682188,144,144,68.82322680682188,10.196082080724285,2019-01-01 08:59:33.447642060,2019-01-01 19:11:19.343132667
354271,"[354270, 354271]",4235584,329,697.1630904023629,4160.759087126758,47051.95436719858,57273.32268047773,13901.584037981656,227,227,13.901584037981657,2.8392689759108745,2019-01-01 13:04:11.954367199,2019-01-01 15:54:33.322680478
354534,"[354533, 354534]",4241679,17,6782.225409174657,6782.225409174657,63956.50313376948,83118.0,28930.468506403417,42,42,28.930468506403415,5.3226380183973685,2019-01-01 17:45:56.503133768,2019-01-01 23:05:18.000000000
355215,[355215],4250995,330,65.32770277037662,1437.5040686357083,32268.988719834968,41668.699613312216,8111.267780069895,194,194,8.111267780069895,2.61103080374368,2019-01-01 08:57:48.988719835,2019-01-01 11:34:28.699613312
355507,"[355502, 355505, 355506, 355507]",4256710,331,1415.1759813240244,2117.3209825795384,27457.1594093786,97167.66204892538,28972.890854779464,72,72,28.972890854779465,19.364028510985214,2019-01-01 07:37:37.159409379,2019-01-02 02:59:27.662048925
355701,"[355700, 355701]",4258507,332,1404.367150175374,1404.367150175374,64444.07338449071,85636.0,21997.961541924746,136,136,21.997961541924745,5.8866462820859145,2019-01-01 17:54:04.073384491,2019-01-01 23:47:16.000000000
355900,"[355896, 355897, 355898, 355899, 355900]",4260519,333,2178.036685545678,2178.036685545678,48855.12933790105,75678.0,14041.937373624443,100,100,14.041937373624446,7.450797406138596,2019-01-01 13:34:15.129337901,2019-01-01 21:01:18.000000000
356600,"[356594, 356596, 356597, 356598, 356599, 356600]",4280386,334,1925.3116066723323,5702.949233401173,23469.20786722673,81828.1514447748,55773.64188251341,101,101,55.77364188251341,16.21081766043002,2019-01-01 06:31:09.207867227,2019-01-01 22:43:48.151444775
359038,"[359035, 359036, 359037, 359038]",4336548,335,897.9554876080955,739.0927462238842,36747.52508900439,62930.66955393003,38622.13900343016,24,24,38.62213900343016,7.273095684701565,2019-01-01 10:12:27.525089004,2019-01-01 17:28:50.669553930
359554,"[359552, 359553, 359554]",4341822,198,870.018519863878,870.018519863878,50422.9817748924,72552.0,41679.742986636425,25,25,41.67974298663643,6.146949506974335,2019-01-01 14:00:22.981774892,2019-01-01 20:09:12.000000000
360114,"[360113, 360114]",4349237,84,270.64998035107936,10561.97074877656,67825.10018970931,87997.47504645087,13996.901390170908,21,21,13.996901390170908,5.603437460205989,2019-01-01 18:50:25.100189709,2019-01-02 00:26:37.475046451
360494,[360494],4353320,336,681.6014609918427,960.2915355263268,71593.06987777152,76842.7635249869,3679.5850309511807,41,41,3.6795850309511806,1.4582482353376085,2019-01-01 19:53:13.069877772,2019-01-01 21:20:42.763524987
360769,"[360768, 360769]",4355703,109,270.69831085640453,5326.2632160651365,59401.28550422272,66818.45518196374,9849.49302999145,18,18,9.84949302999145,2.060324910483618,2019-01-01 16:30:01.285504223,2019-01-01 18:33:38.455181964
360852,"[360851, 360852]",4356638,337,269.6752643074234,5346.346245074499,66371.34648693293,74416.6039055615,6295.454158917285,68,68,6.295454158917285,2.234793727396823,2019-01-01 18:26:11.346486933,2019-01-01 20:40:16.603905561
361355,"[361352, 361353, 361354, 361355]",4365197,282,3287.8873514777256,3287.8873514777256,48530.33706548415,60761.0,55090.820034157616,156,156,55.090820034157616,3.3974063706988478,2019-01-01 13:28:50.337065484,2019-01-01 16:52:41.000000000
361685,"[361682, 361683, 361684, 361685]",4368762,338,5897.794713621954,5897.794713621954,64388.67209687815,83774.0,46405.35464793994,208,208,46.40535464793994,5.384813306422738,2019-01-01 17:53:08.672096878,2019-01-01 23:16:14.000000000
363729,"[363724, 363725, 363726, 363727, 363728, 363729]",4394022,177,4055.018884902413,13421.841836796742,53291.60413831606,82550.27096356364,41841.6741201296,4,4,41.8416741201296,8.12740745145766,2019-01-01 14:48:11.604138316,2019-01-01 22:55:50.270963564
365212,"[365211, 365212]",4411484,270,813.9962388105064,813.9962388105064,26488.833874029107,27738.0,4699.059054747025,207,207,4.699059054747025,0.3469905905474701,2019-01-01 07:21:28.833874029,2019-01-01 07:42:18.000000000
365447,"[365445, 365446, 365447]",4413263,339,1057.4123416883112,2315.8283616586355,72055.80747919838,86051.40669770248,10277.096515119363,150,150,10.277096515119364,3.8876664495844713,2019-01-01 20:00:55.807479198,2019-01-01 23:54:11.406697702
365522,"[365520, 365521, 365522]",4413963,270,484.263400212232,484.263400212232,27914.01101675756,44665.0,24645.603285624267,207,207,24.64560328562427,4.653052495345122,2019-01-01 07:45:14.011016758,2019-01-01 12:24:25.000000000
367147,"[367146, 367147]",4442177,340,206.5613499287697,206.5613499287697,42355.93092433248,47271.0,19863.029879653302,18,18,19.863029879653304,1.3652969654631992,2019-01-01 11:45:55.930924332,2019-01-01 13:07:51.000000000
367148,[367148],4442177,340,206.5613499287697,3184.7070270691843,60355.93092433248,68347.85499357428,9931.514939826651,18,18,9.931514939826652,2.219978908122721,2019-01-01 16:45:55.930924332,2019-01-01 18:59:07.854993574
368004,"[368000, 368001, 368002, 368003, 368004]",4453830,341,2774.023249155592,2774.023249155592,27729.7624592912,72444.0,26228.648248262136,144,144,26.228648248262136,12.42062153908578,2019-01-01 07:42:09.762459291,2019-01-01 20:07:24.000000000
369362,"[369359, 369360, 369361, 369362]",4468824,14,141.0892842405395,7998.970198035655,54785.94454829001,87150.58542105797,52225.26171465968,21,21,52.22526171465968,8.990178020213323,2019-01-01 15:13:05.944548290,2019-01-02 00:12:30.585421058
370454,"[370453, 370454]",4482164,93,6465.955634292197,6465.955634292197,27813.529113588706,65264.0,31957.52462253608,72,72,31.95752462253608,10.402908579558694,2019-01-01 07:43:33.529113589,2019-01-01 18:07:44.000000000
371728,"[371723, 371724, 371725, 371726, 371727, 371728]",4507557,342,230.84518852891335,15432.828056077997,62423.53309320778,94450.0138551987,35225.471581329126,79,79,35.225471581329124,8.89624465610859,2019-01-01 17:20:23.533093208,2019-01-02 02:14:10.013855199
372657,"[372656, 372657]",4514476,299,413.41448150463646,13536.353859610832,71505.70792154061,83075.0,19746.54699089395,15,15,19.746546990893947,3.213692244016497,2019-01-01 19:51:45.707921541,2019-01-01 23:04:35.000000000
374380,"[374375, 374376, 374377, 374378, 374379, 374380]",4528937,343,114.55596900583876,16680.157709369367,59635.09745561968,81407.11224221854,45001.05591876777,79,79,45.00105591876777,6.047781885166353,2019-01-01 16:33:55.097455620,2019-01-01 22:36:47.112242219
374579,"[374578, 374579]",4530666,13,575.7252569304864,575.7252569304864,41880.14674890343,56657.0,18801.479197127017,24,24,18.801479197127016,4.104681458637938,2019-01-01 11:38:00.146748903,2019-01-01 15:44:17.000000000
377687,"[377686, 377687]",4566946,344,1077.2546086327127,1077.2546086327127,62347.432335518606,66077.0,11932.435124483183,69,69,11.932435124483185,1.0359910179114984,2019-01-01 17:19:07.432335519,2019-01-01 18:21:17.000000000
377857,"[377856, 377857]",4568497,110,1609.8053432947588,1609.8053432947588,37486.0626051397,40402.0,12664.927635008422,50,50,12.66492763500842,0.8099826096834174,2019-01-01 10:24:46.062605140,2019-01-01 11:13:22.000000000
378725,"[378724, 378725]",4577588,345,202.75500519353216,687.5256006600791,64712.31900452879,69363.78975917738,4172.821309897213,34,34,4.172821309897213,1.2920752096246098,2019-01-01 17:58:32.319004529,2019-01-01 19:16:03.789759177
378979,"[378977, 378978, 378979]",4580250,346,1851.015238896312,1851.015238896312,31425.957615368727,64468.0,12638.680340869334,190,190,12.638680340869334,9.178345106842022,2019-01-01 08:43:45.957615369,2019-01-01 17:54:28.000000000
379428,"[379420, 379421, 379422, 379423, 379424, 379425, 379426, 379427, 379428]",4586190,347,415.67007407796376,4858.273005466781,47269.685950354615,81012.83743742527,31356.639123053068,217,217,31.356639123053068,9.373097635297404,2019-01-01 13:07:49.685950355,2019-01-01 22:30:12.837437425
379505,"[379504, 379505]",4587691,252,291.5011689738954,291.5011689738954,18627.14344645873,55327.0,7773.79315392428,141,141,7.77379315392428,10.194404598205912,2019-01-01 05:10:27.143446459,2019-01-01 15:22:07.000000000
379508,"[379507, 379508]",4587733,310,415.58691618899377,415.58691618899377,31204.539791579668,68543.0,12179.45023389808,138,138,12.17945023389808,10.371794502338982,2019-01-01 08:40:04.539791580,2019-01-01 19:02:23.000000000
379571,"[379570, 379571]",4587893,38,134.81158203142465,134.81158203142465,45613.642822499365,62358.0,5121.032708350924,226,226,5.121032708350923,4.6512103270835095,2019-01-01 12:40:13.642822499,2019-01-01 17:19:18.000000000
379740,"[379739, 379740]",4588846,348,209.31444332423436,209.31444332423436,16595.445796951688,66025.0,98043.17230689754,26,26,98.04317230689756,13.730431723068977,2019-01-01 04:36:35.445796952,2019-01-01 18:20:25.000000000
379792,"[379791, 379792]",4589004,349,271.44914819658555,271.44914819658555,32129.78729921908,39820.0,41950.35279947,24,24,41.95035279947,2.136170194661367,2019-01-01 08:55:29.787299219,2019-01-01 11:03:40.000000000
379889,"[379888, 379889, 379889]",4589375,256,173.43273493602103,128.33357709774145,65508.919699012,72787.00948855373,35166.50227782215,183,183,35.16650227782215,2.021691608206036,2019-01-01 18:11:48.919699012,2019-01-01 20:13:07.009488554
380037,"[380036, 380037]",4589907,110,1557.4568338268646,1557.4568338268646,40697.72618395013,49887.0,13590.939334718554,50,50,13.590939334718554,2.552576060013853,2019-01-01 11:18:17.726183950,2019-01-01 13:51:27.000000000
380041,"[380040, 380041]",4589907,350,243.64366142871597,243.64366142871597,69172.84120732504,82287.0,5948.855352082449,33,33,5.9488553520824485,3.642821886854157,2019-01-01 19:12:52.841207325,2019-01-01 22:51:27.000000000
380293,"[380292, 380293]",4590908,351,198.016072785376,198.016072785376,24169.92015617768,44350.0,10557.77343950892,197,197,10.55777343950892,5.605577734395089,2019-01-01 06:42:49.920156178,2019-01-01 12:19:10.000000000
380295,"[380294, 380295]",4590908,351,198.016072785376,198.016072785376,46369.92015617768,62950.0,10557.77343950892,197,197,10.55777343950892,4.605577734395089,2019-01-01 12:52:49.920156178,2019-01-01 17:29:10.000000000
380376,"[380372, 380373, 380374, 380375, 380376]",4591171,352,1720.6592825796042,100.83520734796248,38688.80766131347,65192.15750283431,64639.5384859416,4,4,64.6395384859416,7.362041622644678,2019-01-01 10:44:48.807661313,2019-01-01 18:06:32.157502834
381294,"[381293, 381294]",4595525,100,760.8636265906694,760.8636265906694,45842.156183135245,61853.0,11412.328246243183,196,196,11.412328246243185,4.447456615795766,2019-01-01 12:44:02.156183135,2019-01-01 17:10:53.000000000
381301,[381301],4595534,353,1997.357969870173,57.64779921420072,45389.74216913837,53405.51808633933,8573.025428633699,133,133,8.573025428633699,2.226604421444712,2019-01-01 12:36:29.742169138,2019-01-01 14:50:05.518086339
381509,"[381508, 381509]",4596257,144,252.7868790861987,252.7868790861987,57623.48260548722,61742.0,22736.59429202184,86,86,22.73659429202184,1.144032609586884,2019-01-01 16:00:23.482605487,2019-01-01 17:09:02.000000000
382101,"[382098, 382099, 382100, 382101]",4598445,354,337.78328122771194,218.1901209996917,49528.92235646328,75672.37312926207,5659.280972882363,0,0,5.659280972882363,7.262069659110774,2019-01-01 13:45:28.922356463,2019-01-01 21:01:12.373129262
382427,"[382425, 382426, 382427]",4599731,355,573.8909828480066,255.0274638170875,36029.21198019511,59117.04873825473,22414.96443023389,124,124,22.41496443023389,6.413287988349894,2019-01-01 10:00:29.211980195,2019-01-01 16:25:17.048738255
382999,"[382996, 382997, 382998, 382999]",4602474,172,245.81753197855585,113.56563429627336,62420.201077624726,86238.34027642368,57899.38216904941,192,192,57.89938216904941,6.616149777444154,2019-01-01 17:20:20.201077625,2019-01-01 23:57:18.340276424
383103,"[383101, 383102, 383103]",4602892,31,1153.2221663452724,155.57856871378212,58954.30534023945,79985.33784357746,6322.1552820108345,139,139,6.322155282010835,5.841953473149448,2019-01-01 16:22:34.305340239,2019-01-01 22:13:05.337843577
383166,"[383165, 383166]",4603105,53,211.3459717154989,211.3459717154989,18831.420546850743,65988.0,51571.65147636829,28,28,51.571651476368295,13.099049848097016,2019-01-01 05:13:51.420546851,2019-01-01 18:19:48.000000000
383205,"[383202, 383203, 383204, 383205]",4603228,76,7242.687802640039,67.5063759686002,66377.35391549492,94328.8829974894,21167.641083120005,225,225,21.167641083120003,7.7643136338873555,2019-01-01 18:26:17.353915495,2019-01-02 02:12:08.882997489
383250,"[383247, 383248, 383249, 383250]",4603447,248,183.02632559551543,183.02632559551543,52275.45962747663,59427.0,15195.7411079322,112,112,15.195741107932202,1.986538992367603,2019-01-01 14:31:15.459627477,2019-01-01 16:30:27.000000000
383252,"[383251, 383252]",4603447,248,183.02632559551543,183.02632559551543,70419.99137435116,85227.0,17972.461823578873,112,112,17.972461823578872,4.113057951569123,2019-01-01 19:33:39.991374351,2019-01-01 23:40:27.000000000
383428,"[383427, 383428]",4604240,178,384.67262142284665,384.67262142284665,23754.31881866889,62756.0,16713.36614808639,150,150,16.71336614808639,10.83380032814753,2019-01-01 06:35:54.318818669,2019-01-01 17:25:56.000000000
383647,"[383645, 383646, 383647]",4605224,356,297.83855294670246,105.78293203111916,43073.74199348414,59418.024922363744,9020.718086683411,93,93,9.020718086683411,4.540078591355447,2019-01-01 11:57:53.741993484,2019-01-01 16:30:18.024922364
383671,[383671],4605305,357,196.51276558756484,223.32358522147575,83434.51687981754,89565.67095929071,3770.598891422953,12,12,3.770598891422953,1.7030983554092138,2019-01-01 23:10:34.516879818,2019-01-02 00:52:45.670959291
383967,"[383966, 383967]",4606303,339,532.0030573500269,532.0030573500269,43164.870920020585,44802.0,3809.141110539225,150,150,3.8091411105392248,0.4547580777720598,2019-01-01 11:59:24.870920021,2019-01-01 12:26:42.000000000
384193,"[384192, 384193]",4607070,156,256.3986186782342,85.22528097144964,67576.04241393934,79733.40774720756,19616.68338266341,152,152,19.61668338266341,3.3770459259078374,2019-01-01 18:46:16.042413939,2019-01-01 22:08:53.407747208
384345,"[384342, 384343, 384344, 384345]",4607544,358,790.7783550442517,231.27126478394504,35880.73534886844,83358.13026137961,11371.033126657165,101,101,11.371033126657164,13.188165253475326,2019-01-01 09:58:00.735348868,2019-01-01 23:09:18.130261380
384715,"[384714, 384715]",4608746,359,386.6790234660393,34.451161571367685,50185.91419791794,61793.80111760751,27373.42377986041,74,74,27.373423779860417,3.2244130332471026,2019-01-01 13:56:25.914197918,2019-01-01 17:09:53.801117608
384812,"[384811, 384812]",4609109,360,454.3311671323876,454.3311671323876,19527.09798569764,62477.0,4719.500397287832,21,21,4.719500397287832,11.930528337306212,2019-01-01 05:25:27.097985698,2019-01-01 17:21:17.000000000
384876,"[384873, 384874, 384875, 384876]",4609377,361,258.7794108623929,258.7794108623929,30155.324511352814,70927.0,16624.95991466814,214,214,16.62495991466814,11.32546541351311,2019-01-01 08:22:35.324511353,2019-01-01 19:42:07.000000000
384909,"[384906, 384907, 384908, 384909]",4609479,362,429.8616372615356,429.8616372615356,62948.30661956839,69208.0,7609.669694170134,103,103,7.609669694170134,1.7388037167865595,2019-01-01 17:29:08.306619568,2019-01-01 19:13:28.000000000
385047,"[385046, 385047]",4609954,363,266.82633693805394,266.82633693805394,73021.25904217892,80419.0,5492.80438391902,30,30,5.49280438391902,2.0549280438391886,2019-01-01 20:17:01.259042178,2019-01-01 22:20:19.000000000
